,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
47910,47911,B004SRH2B6,A285ML7MDHXA7P,That Guy,0,0,4,1345593600,"Not the best, but a good price","This isn't going to be as good as some of the other products on amazon, but it is a good compromise between price and taste."
47911,47912,B004SRH2B6,AI75XZ6BENG2E,kathi,0,0,5,1345075200,the best coconut water!,I love this water!!  I am a health care provider and suggest to all my patients to drink at least one a day for good hydration and good for the skin.  and the best place to purchase is Amazon.com!!!!
47912,47913,B004SRH2B6,A2X91JL5XPYRAB,Z,0,0,5,1344556800,Zico coconut water,This is the best tasting coconut water out there!<br />I have tried many but Zico tastes like it was just poured from a freshly plucked coconut.
47913,47914,B004SRH2B6,A1KXIWY4GJIR4F,"Emir Eduard Mundopare ""Em Eddie""",0,0,5,1344211200,Taste and consistency appear more to the real thing,"I grew up in the tropics where the best shade at the beach is from a palm tree. Of course, you gotta look up first to inspect if there are coconuts above. It might be dangerous when ripe. Oh! but locals climb palm trees to harvest the fruit.  With a machete they open up the top and voila, a super refreshing 40 to 50 calories drink.<br /><br />Zico water reminds me of the flavor tasted. I purchase it in Safeway and/or Trader Joe's ( I live in California now). Relatively cheap and likely the real thing without so much processing.<br /><br />I recommend it. Trust me. It is good. ;0)"
47914,47915,B004SRH2B6,A191ACUFKGFO53,Cynthia J. Newsom,0,0,5,1344211200,Tastes Great,"<a href=""http://www.amazon.com/gp/product/B000CN7BMA"">ZICO Pure Premium Coconut Water, Natural, 11.2-Ounce Tetra Paks (Pack of 12)</a>This is the best tasting coconut water out there.  So refreshing.  When my friends complain about the taste of coconut water I refer them to this brand.  Makes all the difference."
47915,47916,B004SRH2B6,ABGMKOWUNRCM5,"Jennifer Joann Ellis ""Jen""",0,0,5,1343347200,Like a light Yoo-Hoo,Delicious! Still light and refreshing enough for a pre or post-work drink!  This drink has more flavor that plain coco water and isn't too sweet.
47916,47917,B004SRH2B6,A33HIV8RXRDM88,"Kanishk Rastogi ""Freelenser""",0,0,5,1342915200,A refreshing natural taste..feels like straight from a tropical beach,"No need to read reviews and search any more..the best coconut water is definitely from Zico! I am not surprised that this product is always on back order at Amazon. After all, it is so fresh, tastes purely natural, and is extremely refreshing, that anyone who tries it once will love it. We have been using it since last 4 months and have been so used to it that I had to use the ""Subscribe n Save"" option which beats the price of this product from everywhere else.<br />It comes well packaged and the containers are very easy to store, carry, and drink directly from the bottle. Love this product and highly recommend it!"
47917,47918,B004SRH2B6,A2NXRD80LWHUOP,"Mojave Mike ""Mike""",0,0,4,1342915200,This stuff is great!,"What this is:  coconut water - not coconut milk - flavored with chocolate.<br /><br />Coconut water is taken from green coconuts - they haven't had the time to form the meat or milk yet.  Plain coconut water is cloudy-clear, and doesn't quite taste like coconuts.  It's packed with electrolytes, and doesn't carry a lot of calories.  I like Zico's plain coconut water better than most of their competitors plain product.<br /><br />This chocolate flavor is excellent imho.  It's not horribly sweet - kind of like a dark chocolate drink.<br /><br />Price compare: the local chain store (with the bulls-eye logo) has the plan or flavored bottles at about $2.50 each, so this is a good ten bucks cheaper (as of 22jul12) than the local market, and I don't have to drive over to get it.<br /><br />Among the big benefits for me is it provides a good helping of potassium, about as much as a banana, and is not loaded with sodium.<br /><br />About me:  I don't see anything special about delivering what you promise so I very rarely give ""5""-star reviews."
47918,47919,B004SRH2B6,A3SIZC600PA0AW,"miss-honesty ""Tiffany""",0,0,3,1341532800,Only good if it's offered for a fair price!,"Zico is a very mild green coconut water that lacks the sweetness of the Vita Coco brand. I mostly drink coconut water for the benefits so the specific taste range is broad for me. I don't like the floating prices on this site because when I purchased it, it was a good deal (especially coupled with free shipping). I've since seen the prices rise to almost double at times PLUS shipping sometimes which is severely unfair. I can find this at the supermarket so if it's not cheap enough here I'm not buying it. Bottom line!"
47919,47920,B004SRH2B6,A1TD4NJV0YCFV7,SDL,0,0,5,1341532800,Zico Pure Premium Coconut Water,"I love this coconut water. It tastes great and is healthy. I mix 2 tablespoons of pure cherry concentrate in 6-8 ounces and get double benefits, and the more I drink it, the more I love it."
47920,47921,B004SRH2B6,A3AIQ1YKFYICVF,livinginfaith75,0,0,5,1339545600,Refreshingly Good!,My first time experience Coconut Water. I heard it is good for inflammation. I am very happy with my choice of choosing ZICO.
47921,47922,B004SRH2B6,ALMG6K8V5O443,Amanda B.,0,0,5,1339200000,I love this water!!,This is the best water after a hard work out!  You recover a lot quicker & it makes you feel good.  I love coconut so this water was made for me!
47922,47923,B004SRH2B6,A1HN6121ERUMRX,Mr.B,0,0,4,1339200000,Refreshing,"I have tried a bunch of coconut waters. This one is in the top three for strait coconut water. Its so refreshing that my body craves it after a good workout or a long night of drinking.  I recommend this to all my friends.<br /><br />If ts your first time drinking any coconut water, the flavor will grow on you. I wasn't big on it at first but now it's one of my favorite drinks.<br /><br />You'll be happy when you read the ingredience list. It's refreshing that it's all words you can pronounce."
47923,47924,B004SRH2B6,A2DEHJJIEAPPBF,None,0,0,5,1338940800,Great taste,Enjoy drinking this brand.  Tastes as good as other coconut waters.  Bottle great for taking to work or wherever.  Recycle the bottle when done!
47924,47925,B004SRH2B6,A1EJ5MNCU338G1,EliseMW,0,0,5,1338854400,Yum!,I use this stuff most days during my workouts since it's a natural electrolyte replacement. It tastes good and keeps my energy up.
47925,47926,B004SRH2B6,A1SNBTEWIBJUXW,Customer M,0,0,5,1338681600,I LOVE ZICO!,"I've been very happy with the ZICO 11oz Tetra Pak from Thailand and decided to give the bottles a try. While it contains a blend of coconuts, I found the taste to be great and the bottle very convenient to use/carry. It's great knowing the quality was not lessened in anyway. Thanks again to Dr.OZ for making a great recommendation!"
47926,47927,B004SRH2B6,A2JGXBY85A640W,"R.Natraj ""Life is Beautiful !!""",0,0,1,1338422400,Tastes very bad.,"Very bad taste, like rotten/stale drink. I had read pretty good reviews about ZICO coconut water, but on trying it totally disapointed. VITA COCO is way better than this."
47927,47928,B004SRH2B6,A2WTB3W7LN5Z0V,Christine,0,0,2,1338422400,"packaging seems good, changes to coconut water formulation not","Unfortunate that Zico natural coconut water was reformulated when this bottle was introduced. I like the convenience of the bottle, and find it easy to believe that the bottle is environmentally friendlier than the tetra pak, but the flavor of the coconut water is unpleasant--the kindest characterization I can come up with is ""flat"". Like other reviewers, I like the flavor of Zico natural coconut water available in the traditional packaging. A look at the nutrition information on the label makes it clear that there is a difference in the two products, though I haven't analyzed the changes. Will not be purchasing any more of this product."
47928,47929,B004SRH2B6,AYYGF0KWJDOEO,Mellon,0,0,5,1337990400,Good value,"I purchase this for my husband who loves the chocolate.  I have one place we can purchase this in my area and it is much more expensive than gettng online, so when it's time for more, ordering it from Amazon is quick and easy!"
47929,47930,B004SRH2B6,A3D31W9T3EAYO6,Eso,0,0,1,1337644800,Pineapple?,"Didn't taste anything like Pineapple to me, you could taste the plastic from the bottle! I'd stick to other coconut water brands like Vita Coco and One Natural Experience for a product that tastes like what the fresh ones on vacation taste like."
47930,47931,B004SRH2B6,A2781IEZ958BNK,wanda,0,0,1,1337385600,Who said this tasted like Yahoo???,My taste buds must be very different because believe me this does not taste like a yahoo......What a waste of money....
47931,47932,B004SRH2B6,A4UWHNEEVW3XN,j,0,0,5,1337299200,love it,"lots of coconut flavor and only a few grams of carbs.  make a lot more sense than paying $2.50 per bottle at the gym.  jen aniston is never wrong, right?"
47932,47933,B004SRH2B6,A3SIZC600PA0AW,"miss-honesty ""Tiffany""",0,0,5,1337126400,Coconut + Chocolate = Bliss!,"I love coconut water in all its raw incarnations: Brazilian, Thai, Indian. I'm hit or miss with the fruit juice blended beverages of any brand. Along comes chocolate Zico. It doesn't seem right given the consistency and flavor of coconut water. Well, it is creamier in appearance than any other water or blend -- as it, well, should be. You wouldn't mistake this in a glass beside the plain variety. The flavor is rich, very cocoa and in surprising harmony with the coconut core of it all. I enjoy it because it tastes more like a treat than the regular and goes down smooth just in case I really need the hydrating lift! You've done juice blended coconut waters. Now try this. Be careful of price they really shouldn't be more than twenty dollars per case!"
47933,47934,B004SRH2B6,ASQK3ZKF3MIIG,Santino,0,0,5,1336953600,"I taste zero plastic, just great coconut water","I am amazed to see so may negative reviews. Best I can guess is that the bottles the negative reviewers tastes were mishandled somehow. Maybe they got too warm or something during shipping.<br /><br />I buy Zico Natural in the plastic bottle from my local grocery store all the time, and they are the closest thing to actual fresh coconut water I have found. I love fresh coconut water, and I absolutely hate anything that tastes like plastic or metal.<br /><br />In fact, I dislike most bottled or canned coconut water because of the off tastes, but I simply don't taste anything wrong with the Zico Natural in plastic bottes.<br /><br />Accuse me of working for Zico if you like, but as you can see I am a long time Amazon user and reviewer."
